             Mean	          Average	          Std dev	          Mimimum	          Maximum	# Occurances	# Books	Lettertriplets
0.00002748908781389	0.00003307649906961	0.00002456566953924	0.00000000000000000	0.00012165160936689	113	120	EWH
0.00002745828628675	0.00004203324631864	0.00004686865742934	0.00000000000000000	0.00034806489306567	111	120	LOY
0.00002744726693839	0.00003668033141625	0.00002990861633902	0.00000000000000000	0.00018082910143006	118	120	W N
0.00002736193339421	0.00003992261483444	0.00004632862055982	0.00000000000000000	0.00032200543600575	117	120	 LY
0.00002734107997266	0.00003699507251826	0.00003532307269877	0.00000000000000000	0.00025907071335121	114	120	EWE
0.00002721606836676	0.00004854869330114	0.00005821966584310	0.00000000000000000	0.00033276533732652	109	120	ANU
0.00002721606836676	0.00003778446438549	0.00005689071952591	0.00000000000000000	0.00054449869585526	111	120	AVY
0.00002721606836676	0.00003476589547460	0.00003200254395390	0.00000000000000000	0.00019154953558627	113	120	GEM
0.00002717671933515	0.00004825257196750	0.00007012868385920	0.00000000000000000	0.00052613590463269	113	120	AMM
0.00002717671933515	0.00003838344210189	0.00004830058447314	0.00000000000000000	0.00035168103534897	113	120	GEL
0.00002717671933515	0.00003405454219610	0.00002622105916260	0.00000000000000000	0.00014621048993806	113	120	PLU
0.00002714514509080	0.00006103784719700	0.00011942520539985	0.00000000000000000	0.00100820716003962	111	120	PHO
0.00002714514509080	0.00004455551487030	0.00005309579220915	0.00000000000000000	0.00042896281800391	113	120	BUL
0.00002714514509080	0.00003436911218341	0.00003158063152911	0.00000000000000000	0.00025711859744795	115	120	UOU
0.00002702565339559	0.00005415793772607	0.00012339301426481	0.00000000000000000	0.00118768617139518	115	120	OID
0.00002692821559144	0.00005774785892864	0.00008794620622135	0.00000000000000000	0.00053524934454635	103	120	CA 
0.00002681519732154	0.00007234917581298	0.00011558126458101	0.00000000000000000	0.00071803477005327	 98	120	AH 
0.00002677842991520	0.00003617701086725	0.00003109704296772	0.00000000000000000	0.00015625951580385	115	120	EHE
0.00002677422254351	0.00004497825682190	0.00007446048038197	0.00000000000000000	0.00048409687376766	109	120	PH 
0.00002677422254351	0.00003454583558598	0.00002715805709373	0.00000000000000000	0.00014027960856193	115	120	UTU
0.00002677089468330	0.00004278173441477	0.00005455848228504	0.00000000000000000	0.00038414947421014	114	120	IPE
0.00002677089468330	0.00003920656579216	0.00003207039998783	0.00000000000000000	0.00016218374170368	114	120	SEQ
0.00002672523948320	0.00004514155077795	0.00005720933953226	0.00000000000000000	0.00047174518502390	111	120	ILO
0.00002658725938530	0.00003313123252099	0.00003424245049277	0.00000000000000000	0.00019146695599451	109	120	WRE
0.00002658725938530	0.00003311636297082	0.00002789256468879	0.00000000000000000	0.00017272993011081	119	120	KLY
0.00002658372544328	0.00003825264645908	0.00004651974887902	0.00000000000000000	0.00036408052051770	113	120	EWA
0.00002658372544328	0.00003395402009932	0.00003321494582514	0.00000000000000000	0.00025478234751898	115	120	OGN
0.00002657383540166	0.00005830905561417	0.00011516519107846	0.00000000000000000	0.00114648075962323	102	120	LIZ
0.00002651300904977	0.00005243349543171	0.00006613628632773	0.00000000000000000	0.00033106279433552	104	120	U D
0.00002636565872950	0.00003865825808676	0.00004076694697474	0.00000000000000000	0.00024845923009906	111	120	IQU
0.00002634614697010	0.00002805719951564	0.00002420866062749	0.00000000000000000	0.00015004356103385	111	120	VAG
0.00002632779864500	0.00004296359279501	0.00005963624579209	0.00000000000000000	0.00045552146745516	116	120	C I
0.00002626871646048	0.00003565274856717	0.00004184392962664	0.00000000000000000	0.00030242457510383	115	120	WEI
0.00002626871646048	0.00003240603714228	0.00002717402404528	0.00000000000000000	0.00016614828402052	116	120	EYS
0.00002626366228801	0.00003628066672505	0.00004643145334708	0.00000000000000000	0.00036373306272409	113	120	DUE
0.00002622185283612	0.00003325876634974	0.00003160659953353	0.00000000000000000	0.00016120400043847	113	120	NKE
0.00002620226275255	0.00003686189174375	0.00003994653595461	0.00000000000000000	0.00021600827003091	113	120	NSO
0.00002620226275255	0.00003270596088308	0.00002830956173677	0.00000000000000000	0.00016553803682075	116	120	WNE
0.00002619471278433	0.00003427911251728	0.00003085715225336	0.00000000000000000	0.00019125170563420	113	120	CQU
0.00002606736552032	0.00012824789750905	0.00060191126179776	0.00000000000000000	0.00509159579715760	116	120	ITC
0.00002606736552032	0.00003241876861366	0.00002974924624265	0.00000000000000000	0.00017080513269424	114	120	PUN
0.00002599636996143	0.00004628147559205	0.00006746067253150	0.00000000000000000	0.00052480078632359	113	120	IPT
0.00002598955220002	0.00003331301753219	0.00002738952921743	0.00000000000000000	0.00013142075571802	113	120	BSO
0.00002592419764608	0.00003758053407564	0.00004165648530041	0.00000000000000000	0.00026709222079495	113	120	IXT
0.00002591089760531	0.00003347977794010	0.00003354704207125	0.00000000000000000	0.00021205498380516	112	120	PPA
0.00002591089760531	0.00003178238007120	0.00002356956943344	0.00000000000000000	0.00014151488696748	118	120	RUD
0.00002590707133512	0.00003479684078695	0.00004131742566144	0.00000000000000000	0.00035103731526661	107	120	ENU
0.00002585751170292	0.00003343731872358	0.00003569152544103	0.00000000000000000	0.00018118706133659	111	120	HUT
0.00002581554951221	0.00002935692499641	0.00002267709731977	0.00000000000000000	0.00013562182607254	116	120	P M
0.00002579264007016	0.00003668384122873	0.00008252173584235	0.00000000000000000	0.00090984292479432	114	120	IXE
0.00002579264007016	0.00003261885764734	0.00003372211322455	0.00000000000000000	0.00023530086946541	117	120	EKS
0.00002574542191230	0.00003672964781724	0.00004412815633504	0.00000000000000000	0.00035394650351418	112	120	PPY
0.00002573434800191	0.00005139739269031	0.00007880919072895	0.00000000000000000	0.00063504159522449	106	120	OYA
0.00002573434800191	0.00003744082814048	0.00004274171090518	0.00000000000000000	0.00024893887565593	109	120	NOM
0.00002571527024177	0.00003524117442536	0.00005624555247607	0.00000000000000000	0.00050670937502828	114	120	BUN
0.00002571527024177	0.00003007524939828	0.00002089636302580	0.00000000000000000	0.00011560371048047	115	120	REH
0.00002558701138525	0.00004773506028432	0.00007426342825162	0.00000000000000000	0.00062545696308459	115	120	OTA
0.00002554416159804	0.00003534415938580	0.00003323692358559	0.00000000000000000	0.00017003738284551	116	120	NFU
0.00002552558154147	0.00003533860759469	0.00004269599212724	0.00000000000000000	0.00031671110838671	116	120	OLS
0.00002550538337490	0.00007025456783727	0.00013927598379812	0.00000000000000000	0.00093488391858011	104	120	SM 
0.00002546739028012	0.00002866518202867	0.00002267330313377	0.00000000000000000	0.00012023028047881	115	120	KEL
0.00002516312344259	0.00002838153037527	0.00003466552203822	0.00000000000000000	0.00035218099150548	108	120	RBE
0.00002509156854295	0.00003375649756499	0.00003059768824281	0.00000000000000000	0.00019125170563420	113	120	ACQ
0.00002509156854295	0.00002660445774962	0.00001498854957841	0.00000000000000000	0.00009300842390582	118	120	W R
0.00002508177227803	0.00003633723103086	0.00003634617855625	0.00000000000000000	0.00016756256786284	112	120	POK
0.00002508177227803	0.00003278950101873	0.00003582613914847	0.00000000000000000	0.00030029318097406	115	120	URB
0.00002507298028189	0.00003128194996596	0.00002425080584337	0.00000000000000000	0.00013952171954540	116	120	UNF
0.00002500214304083	0.00003992099866588	0.00004944751039860	0.00000000000000000	0.00035912537579905	112	120	SHU
0.00002497984798802	0.00005235043752084	0.00012520631527550	0.00000000000000000	0.00131733643072652	116	120	SIE
0.00002496207844250	0.00003514765252196	0.00003540468699551	0.00000000000000000	0.00024288044735901	109	120	PAY
0.00002495134487749	0.00003797558872511	0.00004550659564976	0.00000000000000000	0.00025651812557075	109	120	RSH
0.00002495134487749	0.00003485661954741	0.00004353175609651	0.00000000000000000	0.00030881238244074	116	120	TTY
0.00002495134487749	0.00002857189688546	0.00001928825377576	0.00000000000000000	0.00008882549850139	117	120	NLE
0.00002493923894512	0.00003816122696621	0.00004173660001564	0.00000000000000000	0.00025120073953498	114	120	PTU
0.00002492847228124	0.00002805638985084	0.00001836519469033	0.00000000000000000	0.00009383503800319	117	120	A Q
0.00002490190428419	0.00003952163475964	0.00004645087341789	0.00000000000000000	0.00031681179994114	110	120	MPH
0.00002490190428419	0.00003223380623808	0.00003025177024928	0.00000000000000000	0.00022476272208089	114	120	EHO
0.00002490190428419	0.00003135997586103	0.00002696867304782	0.00000000000000000	0.00020224114605934	116	120	EYO
0.00002489982608429	0.00003865997862506	0.00004861465735622	0.00000000000000000	0.00033962339985129	109	120	OLY
0.00002485681439210	0.00003290866589791	0.00003334060619873	0.00000000000000000	0.00022607006497421	111	120	UEL
0.00002485681439210	0.00003050590889596	0.00003500579860902	0.00000000000000000	0.00034554033870465	115	120	XAC
0.00002485681439210	0.00002832285192356	0.00002021887649748	0.00000000000000000	0.00009357950983053	116	120	O J
0.00002484420612410	0.00004118894149626	0.00006439726283071	0.00000000000000000	0.00057221866318131	107	120	C C
0.00002472401814743	0.00004303767554140	0.00005831491554430	0.00000000000000000	0.00038931908449296	110	120	 YA
0.00002472401814743	0.00004262876244052	0.00004646439121318	0.00000000000000000	0.00020548188592202	109	120	I N
0.00002472401814743	0.00003505889372188	0.00004170957866200	0.00000000000000000	0.00030170049369172	109	120	ICL
0.00002472383476567	0.00004789487445822	0.00009145651168649	0.00000000000000000	0.00079895434793899	112	120	SUE
0.00002471780505891	0.00003331581141113	0.00003266553434018	0.00000000000000000	0.00022346738617647	114	120	NOC
0.00002471780505891	0.00003105368314609	0.00002977919164014	0.00000000000000000	0.00019344230583229	109	120	SHR
0.00002471128976458	0.00004282637512532	0.00006428994673646	0.00000000000000000	0.00053603669953245	111	120	ENN
0.00002469050452577	0.00003385034369509	0.00003698925222135	0.00000000000000000	0.00022911956986619	110	120	DUT
0.00002454704564032	0.00005424252167716	0.00009693971633614	0.00000000000000000	0.00058712045148989	107	120	NME
0.00002454704564032	0.00003675425880915	0.00004103857882475	0.00000000000000000	0.00027744759891007	116	120	ARV
0.00002450027103425	0.00002875374385715	0.00002790036526428	0.00000000000000000	0.00016096164927744	112	120	NAC
0.00002446039805962	0.00002800487077696	0.00001977331313943	0.00000000000000000	0.00009567203625970	114	120	USP
0.00002445904740163	0.00003295508149592	0.00004057891928919	0.00000000000000000	0.00038860607002681	116	120	HIO
0.00002445904740163	0.00003066451301106	0.00002589623488813	0.00000000000000000	0.00013049827555850	115	120	COG
0.00002439812503384	0.00004061849349996	0.00005454728010331	0.00000000000000000	0.00033933936419390	117	120	 IV
0.00002436128253508	0.00002954702288005	0.00002547705067407	0.00000000000000000	0.00012635489468279	116	120	LAP
0.00002434470605640	0.00003617327695885	0.00004032574032421	0.00000000000000000	0.00031620760432512	115	120	FS 
0.00002433717698482	0.00003727178013047	0.00005074756492242	0.00000000000000000	0.00042792125026363	112	120	UID
0.00002433717698482	0.00003482619411921	0.00003536347674573	0.00000000000000000	0.00024663519131844	111	120	UIE
0.00002433717698482	0.00003001615681006	0.00002612452328548	0.00000000000000000	0.00013747174191972	115	120	LM 
0.00002433067255594	0.00003255339522459	0.00003224192739277	0.00000000000000000	0.00014343877922565	108	120	ZEN
0.00002432503554772	0.00003544664907461	0.00005272961029565	0.00000000000000000	0.00051911213285563	109	120	EON
0.00002431188677607	0.00002876731956649	0.00001745591297382	0.00000000000000000	0.00009365670913738	116	120	H V
0.00002429311095959	0.00003204571726327	0.00003524206170086	0.00000000000000000	0.00032192295310656	113	120	ETO
0.00002423696830151	0.00003352619107419	0.00003423031156722	0.00000000000000000	0.00021228133588071	115	120	 EC
0.00002420614836168	0.00003615391238082	0.00005468652839289	0.00000000000000000	0.00052151574365892	108	120	C P
0.00002420516296126	0.00003379580637839	0.00003478421414572	0.00000000000000000	0.00021384493187511	112	120	HAU
0.00002419402076611	0.00004245173436707	0.00006150412407098	0.00000000000000000	0.00044463139351713	112	120	NOS
0.00002417023580482	0.00003781170492295	0.00004411817084346	0.00000000000000000	0.00026536067588925	111	120	DEG
0.00002417023580482	0.00003366733240012	0.00005430773856278	0.00000000000000000	0.00055023316618212	111	120	KEY
0.00002417023580482	0.00002879008691513	0.00002304174476371	0.00000000000000000	0.00013747174191972	116	120	ADL
0.00002417020659484	0.00003625885432348	0.00003822919302403	0.00000000000000000	0.00018683071314650	113	120	MPI
0.00002416126581838	0.00002807226060692	0.00002173307566188	0.00000000000000000	0.00013729814957526	115	120	GHL
0.00002410977816466	0.00003188313809690	0.00003057233319693	0.00000000000000000	0.00016306813884898	110	120	RIZ
0.00002407420457734	0.00002976021612793	0.00002909205095478	0.00000000000000000	0.00020056506017531	114	120	C W
0.00002403992550828	0.00003832997211505	0.00004191115885084	0.00000000000000000	0.00023388950080909	107	120	EOR
0.00002378719722967	0.00005897329018861	0.00007931314647159	0.00000000000000000	0.00042280318511733	108	120	YSE
0.00002377100412916	0.00004272681473533	0.00005661949370828	0.00000000000000000	0.00044120845545970	108	120	GAM
0.00002376693394043	0.00004336194285756	0.00007567196550535	0.00000000000000000	0.00056246541291312	107	120	OAS
0.00002376693394043	0.00003680630929356	0.00007057776811042	0.00000000000000000	0.00069782279288620	111	120	GHO
0.00002356745240553	0.00002857361644096	0.00002473517839389	0.00000000000000000	0.00014619536442158	110	120	TTR
0.00002356207526905	0.00004385799235088	0.00007317251289227	0.00000000000000000	0.00053380369949173	109	120	DOC
0.00002352622880434	0.00003496068561353	0.00004727823885607	0.00000000000000000	0.00044939954422188	117	120	F K
0.00002348906583985	0.00005698436947779	0.00010242440067034	0.00000000000000000	0.00065858722736426	103	120	GOV
0.00002348906583985	0.00002878311630272	0.00003286301296077	0.00000000000000000	0.00030549275982159	109	120	HBO
0.00002347863764138	0.00004588136185051	0.00014078278651722	0.00000000000000000	0.00147645853212356	112	120	REB
0.00002340146083619	0.00003167035006754	0.00003181733204752	0.00000000000000000	0.00016461793029850	109	120	JOU
0.00002337136229074	0.00003171125492175	0.00002999611337772	0.00000000000000000	0.00019637636512258	108	120	RSU
0.00002336400832927	0.00003368097178430	0.00004253192730113	0.00000000000000000	0.00035235881245013	115	120	NSA
0.00002336400832927	0.00003294134002082	0.00003468035086382	0.00000000000000000	0.00023406833552557	117	120	LTS
0.00002323859465801	0.00003593026823536	0.00004586553490105	0.00000000000000000	0.00030418316806228	107	120	ORP
0.00002321627568077	0.00011759412913241	0.00023210953366621	0.00000000000000000	0.00119355480405809	 98	120	MR 
0.00002321627568077	0.00002490614618726	0.00001646314393598	0.00000000000000000	0.00008705016023678	113	120	RIK
0.00002320885649964	0.00002840255344555	0.00003284021901480	0.00000000000000000	0.00030549275982159	108	120	GHB
0.00002320797259317	0.00004377643134293	0.00006488317451049	0.00000000000000000	0.00039432310699414	109	120	IDG
0.00002319755033868	0.00003423918334912	0.00003488341370584	0.00000000000000000	0.00018329565589296	114	120	SWA
0.00002317464878820	0.00006764710471819	0.00013506656666117	0.00000000000000000	0.00095670965237512	113	120	RGA
0.00002317464878820	0.00004623217646264	0.00005664176239982	0.00000000000000000	0.00028967994504358	106	120	U I
0.00002306387044694	0.00003359212566521	0.00003233608937457	0.00000000000000000	0.00015045624950083	113	120	BBE
0.00002306387044694	0.00003092596239697	0.00002421467597532	0.00000000000000000	0.00013714810795613	115	120	K L
0.00002305071618575	0.00003094464722235	0.00004616617481496	0.00000000000000000	0.00038822651995791	113	120	GME
0.00002281404758684	0.00003264403299214	0.00004164339150790	0.00000000000000000	0.00032948328128866	116	120	TAM
0.00002280161116184	0.00003633947041208	0.00003983418242740	0.00000000000000000	0.00024979847988017	109	120	YAR
0.00002278541319275	0.00005849607273980	0.00024425766995005	0.00000000000000000	0.00259895522000156	113	120	GOR
0.00002276222900753	0.00002986970594665	0.00003103766404205	0.00000000000000000	0.00017814050314335	112	120	HOE
0.00002270592142048	0.00003680928947574	0.00005151508617881	0.00000000000000000	0.00034383850448347	114	120	AUN
0.00002261289637283	0.00003817603916065	0.00004540554874217	0.00000000000000000	0.00021731743359965	113	120	GIC
0.00002260363767876	0.00003272316991155	0.00003074498512510	0.00000000000000000	0.00017403244653283	117	120	AWS
0.00002260363767876	0.00002973275793597	0.00002705796385505	0.00000000000000000	0.00016156929354862	115	120	UPT
0.00002253944402705	0.00003729155131989	0.00005840519807799	0.00000000000000000	0.00056690848856882	110	120	INH
0.00002253944402705	0.00003429661058638	0.00004218626298397	0.00000000000000000	0.00034151183018324	113	120	OX 
0.00002253944402705	0.00003364491977076	0.00003504815880694	0.00000000000000000	0.00021137933932496	112	120	EBR
0.00002253944402705	0.00002753260961576	0.00002598130129125	0.00000000000000000	0.00016044748515380	109	120	MN 
0.00002246587059825	0.00004243977691905	0.00006295041805759	0.00000000000000000	0.00046863481588093	114	120	SIZ
0.00002246587059825	0.00002661633425589	0.00002300109956304	0.00000000000000000	0.00012259784840776	116	120	EWI
0.00002245908235933	0.00006398660921449	0.00020103085892611	0.00000000000000000	0.00162350980366758	115	120	COS
0.00002245908235933	0.00003964938405032	0.00007228836962194	0.00000000000000000	0.00051992170103466	106	120	NJU
0.00002237270976862	0.00002884152065059	0.00002964417210492	0.00000000000000000	0.00027122037903249	117	120	P C
0.00002234345616028	0.00002881766196178	0.00002245851345658	0.00000000000000000	0.00012128457693341	117	120	HTL
0.00002232790765177	0.00003806499277808	0.00004022524133720	0.00000000000000000	0.00023956354516615	108	120	I G
0.00002232026605757	0.00002717553981949	0.00002700567596283	0.00000000000000000	0.00014538693544610	112	120	RUB
0.00002216272147138	0.00005141352648809	0.00008522660411878	0.00000000000000000	0.00056190680520224	106	120	VIR
0.00002216272147138	0.00005068255657477	0.00015024359045871	0.00000000000000000	0.00123242895672210	113	120	NEG
0.00002214486283472	0.00004128919539820	0.00007530650791317	0.00000000000000000	0.00063983688854162	109	120	LAV
0.00002214486283472	0.00002947366329405	0.00002734805838899	0.00000000000000000	0.00017599408138423	111	120	CRY
0.00002214486283472	0.00002879057699583	0.00003789485430746	0.00000000000000000	0.00038753585112561	113	120	NLI
0.00002211676824253	0.00004682093406046	0.00008716626158191	0.00000000000000000	0.00068756237380184	112	120	PTA
0.00002211366867975	0.00002958806729432	0.00002726952194655	0.00000000000000000	0.00016647382075549	113	120	EGG
0.00002209234107629	0.00002550279879856	0.00002108699985939	0.00000000000000000	0.00017329455553714	112	120	K N
0.00002206750449625	0.00006466421986641	0.00024857417117367	0.00000000000000000	0.00222294203202307	113	120	KNI
0.00002206750449625	0.00005439692083180	0.00007468617698516	0.00000000000000000	0.00037054800554284	105	120	IOD
0.00002205801257307	0.00002586482661840	0.00002451008541354	0.00000000000000000	0.00023575241505897	119	120	W G
0.00002202737655105	0.00004359677212593	0.00006924479365087	0.00000000000000000	0.00053063534738927	118	120	GUN
0.00002202676922841	0.00002652822886838	0.00002228327281809	0.00000000000000000	0.00013281433577507	112	120	DAI
0.00002195418600465	0.00002570987611108	0.00001830916770218	0.00000000000000000	0.00009743739647277	117	120	A J
0.00002193983220416	0.00002784241948911	0.00002461082125890	0.00000000000000000	0.00016211473909063	110	120	FTY
0.00002191780821918	0.00002371484589195	0.00001468760923415	0.00000000000000000	0.00006527952408389	113	120	X T
0.00002190345928634	0.00003307002196719	0.00004086417328906	0.00000000000000000	0.00034585438686766	113	120	ERB
0.00002174804578274	0.00004930979924532	0.00007061344216478	0.00000000000000000	0.00039345344748558	104	120	 II
0.00002174804578274	0.00004590049309641	0.00006076536118096	0.00000000000000000	0.00037502969803237	100	120	 EU
0.00002170037674445	0.00003643306196992	0.00004671133848933	0.00000000000000000	0.00031023399104248	112	120	AFR
0.00002167019409271	0.00002948725564127	0.00003607579306819	0.00000000000000000	0.00032574174108961	110	120	GAG
0.00002166824518668	0.00002706423542324	0.00002651504014447	0.00000000000000000	0.00017967265887461	113	120	FET
0.00002165004754892	0.00002992351976425	0.00002658270218277	0.00000000000000000	0.00023391613893768	117	120	IDL
0.00002164728173810	0.00004493340922489	0.00007576309656971	0.00000000000000000	0.00059663513588266	105	120	URO
0.00002159856899663	0.00003719730583534	0.00005289427284997	0.00000000000000000	0.00048380842609293	106	120	DOG
0.00002158922611260	0.00003023292148299	0.00005591761166716	0.00000000000000000	0.00060412168586723	114	120	RDA
0.00002156570973731	0.00002745084669285	0.00002685093858001	0.00000000000000000	0.00018151558250771	112	120	NOI
0.00002142209771772	0.00002662288907890	0.00002544867607070	0.00000000000000000	0.00023703777633614	117	120	X A
0.00002135064158678	0.00002471076176917	0.00002002200972087	0.00000000000000000	0.00014396196016911	117	120	K R
0.00002126510353979	0.00003441868311961	0.00003912551844227	0.00000000000000000	0.00020691424645970	105	120	U B
0.00002125924587381	0.00002688894117543	0.00002234031241017	0.00000000000000000	0.00009980537950996	110	120	ORB
0.00002121070716498	0.00003481337049369	0.00004141840945781	0.00000000000000000	0.00028121323423915	115	120	EEC
0.00002121070716498	0.00002623151513927	0.00002255682384904	0.00000000000000000	0.00010314293063447	109	120	NUA
0.00002108868212608	0.00004311845656971	0.00006794122897418	0.00000000000000000	0.00046472190063104	111	120	OYS
0.00002106908360979	0.00003519073805116	0.00005054443891291	0.00000000000000000	0.00038245251214641	118	120	RKI
0.00002106908360979	0.00002253734825830	0.00001480138056460	0.00000000000000000	0.00006766030659785	114	120	TEV
0.00002101292820408	0.00003185615613784	0.00005726493158818	0.00000000000000000	0.00052704773546633	115	120	GGL
0.00002097441540809	0.00004642800317999	0.00009984209943396	0.00000000000000000	0.00090655410286556	107	120	MMU
0.00002085718390938	0.00002522957530320	0.00001975348435459	0.00000000000000000	0.00009451534000264	112	120	PSE
0.00002083876009377	0.00003250457208311	0.00003829454608536	0.00000000000000000	0.00021678152790588	107	120	OPU
0.00002077761155689	0.00003385381327088	0.00007017611898672	0.00000000000000000	0.00074929540687592	117	120	FIX
0.00002074606300234	0.00003467133805390	0.00004276760160365	0.00000000000000000	0.00026695229463624	108	120	DAU
0.00002060660911653	0.00003332293338439	0.00004214157486288	0.00000000000000000	0.00027392094712614	110	120	AG 
0.00002059936666311	0.00004220850143977	0.00006156052329272	0.00000000000000000	0.00038633392519170	109	120	SYM
0.00002058749216272	0.00002900251904715	0.00002927198688842	0.00000000000000000	0.00015226867849925	110	120	SWO
0.00002058156004483	0.00003997536949148	0.00011311896889709	0.00000000000000000	0.00121476679599581	107	120	RTO
0.00002057221619342	0.00002644440144974	0.00002421747975951	0.00000000000000000	0.00013066382024501	115	120	UBB
0.00002048150148025	0.00002963093031965	0.00003012701018875	0.00000000000000000	0.00016926918031399	111	120	DIM
0.00002044350728811	0.00003238421672292	0.00003358432336121	0.00000000000000000	0.00017122278641736	108	120	TAY
0.00002044350728811	0.00002408848766601	0.00002087046728504	0.00000000000000000	0.00013281433577507	110	120	ENJ
0.00002043297473463	0.00003740601356864	0.00006539452818219	0.00000000000000000	0.00062763456340041	111	120	LEX
0.00002043297473463	0.00003278938914453	0.00004969974044107	0.00000000000000000	0.00039059915348839	110	120	ABA
0.00002043297473463	0.00002270809263350	0.00001380588806455	0.00000000000000000	0.00008540256634712	118	120	N Q
0.00002039602277556	0.00005167597363364	0.00016357172753395	0.00000000000000000	0.00161966032375110	111	120	DOL
0.00002023259149148	0.00003235307825522	0.00003944286941215	0.00000000000000000	0.00027376857104213	110	120	GUS
0.00002017096913438	0.00004352329330481	0.00008297849184595	0.00000000000000000	0.00061044457867585	107	120	 EG
0.00002013478928286	0.00003108120265294	0.00003868956996975	0.00000000000000000	0.00026232700597444	111	120	UDY
0.00002010750814354	0.00005243143752483	0.00023731800641498	0.00000000000000000	0.00259688554701992	108	120	RNO
0.00002010750814354	0.00002737819255462	0.00003062510523233	0.00000000000000000	0.00024179933246113	116	120	TLI
0.00002009605916280	0.00004775389249752	0.00008170708376676	0.00000000000000000	0.00053094393934075	109	120	NUS
0.00002009605916280	0.00003592125074948	0.00004914674176929	0.00000000000000000	0.00040448138472905	111	120	HOD
0.00002009605916280	0.00002758616717035	0.00002777434379868	0.00000000000000000	0.00015650504594881	110	120	SME
0.00002008665958851	0.00002305453772208	0.00002020722528379	0.00000000000000000	0.00013184364194669	107	120	EXH
0.00002004392961240	0.00004523199706086	0.00006564278210212	0.00000000000000000	0.00043545709386822	107	120	CO 
0.00002004392961240	0.00002448791530752	0.00002192529525296	0.00000000000000000	0.00016498569050938	109	120	IFY
0.00002003424801977	0.00002398761082018	0.00002152096495263	0.00000000000000000	0.00011194381598793	109	120	ABR
0.00002001305295787	0.00002725642529001	0.00002763736091340	0.00000000000000000	0.00018377256049986	115	120	DRY
0.00002001305295787	0.00002187882428783	0.00001385969563532	0.00000000000000000	0.00007469266404376	116	120	K E
0.00001996966275400	0.00003761371508250	0.00004429737256656	0.00000000000000000	0.00025123233793348	114	120	RYT
0.00001993779408246	0.00002962625783358	0.00003106309456483	0.00000000000000000	0.00016775415628397	111	120	AGU
0.00001976903181167	0.00002761388838655	0.00003249085232893	0.00000000000000000	0.00022994198386869	110	120	GNS
0.00001975240362062	0.00003652673899058	0.00005212365499731	0.00000000000000000	0.00031937822605476	 98	120	NIZ
0.00001970019879292	0.00003648905926492	0.00006991740821359	0.00000000000000000	0.00068088049159998	113	120	NAS
0.00001970019879292	0.00002883417387523	0.00003474106243062	0.00000000000000000	0.00023564307489495	109	120	SEI
0.00001964454096065	0.00002778092946442	0.00002914714274943	0.00000000000000000	0.00018646565727174	102	120	NVA
0.00001963506272421	0.00003911084992679	0.00005853701058722	0.00000000000000000	0.00046957876650196	110	120	OG 
0.00001958072766879	0.00002845004218540	0.00003095425701202	0.00000000000000000	0.00021601400163483	109	120	I E
0.00001957131823313	0.00002381494462871	0.00002139033431602	0.00000000000000000	0.00013281433577507	112	120	NJO
0.00001953691919530	0.00003297658953052	0.00004115032914050	0.00000000000000000	0.00019306205189859	107	120	RFO
0.00001951181440362	0.00002667942115630	0.00003165775694746	0.00000000000000000	0.00022419195678895	101	120	UTA
0.00001951048200646	0.00002742630038915	0.00002780577197741	0.00000000000000000	0.00015325039136525	110	120	EMN
0.00001948504279403	0.00002574129407632	0.00002173120656123	0.00000000000000000	0.00010886427346705	114	120	ATL
0.00001946974158785	0.00003637123618637	0.00007181010561470	0.00000000000000000	0.00071912314391156	113	120	NFA
0.00001946974158785	0.00003388552982696	0.00005525690889331	0.00000000000000000	0.00052338989949507	106	120	CIV
0.00001944996830997	0.00003058178279964	0.00003491755318615	0.00000000000000000	0.00023123196835324	109	120	DRU
0.00001939238128746	0.00004154537615593	0.00007562437035002	0.00000000000000000	0.00048655122511103	106	120	YSI
0.00001936659831397	0.00004439833100736	0.00009770272588996	0.00000000000000000	0.00096425865213344	107	120	ABE
0.00001936659831397	0.00003420830705467	0.00004756746165931	0.00000000000000000	0.00030535785591807	114	120	CAB
0.00001936166213416	0.00003815003760588	0.00006505708925138	0.00000000000000000	0.00041169719047857	109	120	HYS
0.00001934448005262	0.00003235657085962	0.00004681688029371	0.00000000000000000	0.00038245251214641	107	120	DAL
0.00001921526768309	0.00004625493850153	0.00007511458341564	0.00000000000000000	0.00043591018858912	100	120	TUS
0.00001913015198906	0.00002277076093504	0.00001713844698283	0.00000000000000000	0.00015243031076730	118	120	W U
0.00001912444467394	0.00003076229731197	0.00003800024407216	0.00000000000000000	0.00023840402807446	112	120	UER
0.00001910054271009	0.00002650671229135	0.00002210409188058	0.00000000000000000	0.00012128457693341	118	120	DOI
0.00001910054271009	0.00002606374979599	0.00002552829689132	0.00000000000000000	0.00015148072407786	108	120	FID
0.00001907232224596	0.00004331080386945	0.00006399388388786	0.00000000000000000	0.00035589250391068	102	120	 AH
0.00001907232224596	0.00002720845514409	0.00003108911508128	0.00000000000000000	0.00024190492437325	108	120	NNA
0.00001904333223690	0.00002791455183468	0.00002923580823377	0.00000000000000000	0.00016977033205758	112	120	NIV
0.00001903751750772	0.00002393398605536	0.00002281534147542	0.00000000000000000	0.00017508234107536	114	120	HFU
